OrderID,Date,Region,Category,UnitPrice,Quantity,Discount,Revenue,Profit,CustomerID
ORD-100182,2023-12-30,North,Office Supplies,28.09,8,0.15,224.72,8.72,318
ORD-101161,2023-12-31,South,Electronics,491.98,3,0.26,1475.95,200.52,64
ORD-100404,2023-12-31,North,Groceries,27.17,10,0.28,271.73,-7.34,137
ORD-100452,2023-12-31,Central,Electronics,550.46,9,0.05,4954.18,1298.11,190
ORD-100179,2024-01-01,North,Office Supplies,42.79,4,0.12,171.17,32.23,246
ORD-100020,2024-01-01,Central,Furniture,403.09,6,0.06,2418.54,171.64,267
ORD-100405,2024-01-01,South,Apparel,84.74,1,0.25,84.74,-1.25,251
ORD-101052,2024-01-02,East,Office Supplies,51.77,7,0.28,362.42,62.19,30
ORD-101007,2024-01-03,,Electronics,584.06,5,0.16,2920.28,479.65,354
ORD-101378,2024-01-03,North,Groceries,22.6,5,0.1,113.0,20.24,298
ORD-100666,2024-01-03,West,Electronics,396.0,4,0.14,1584.0,108.48,62
ORD-101090,2024-01-03,South,Electronics,335.9,10,0.2,3359.02,389.06,167
ORD-101736,2024-01-03,North,Apparel,49.72,10,0.01,497.23,145.09,171
ORD-100158,2024-01-04,South,Groceries,25.47,4,0.07,101.87,11.24,203
ORD-100555,2024-01-04,West,Apparel,92.07,8,0.04,736.57,225.32,266
ORD-100628,2024-01-04,North,Office Supplies,29.65,4,0.12,118.61,29.24,221
ORD-101766,2024-01-04,South,Apparel,89.77,9,0.08,807.94,151.12,185
ORD-100875,2024-01-04,West,Furniture,310.34,4,0.09,1241.34,215.97,8
ORD-101151,2024-01-04,North,Office Supplies,48.19,11,0.11,530.06,20.61,161
ORD-100114,2024-01-05,Central,Office Supplies,31.27,10,0.04,312.68,10.37,306
ORD-100419,2024-01-05,Central,Groceries,23.68,7,0.03,165.79,41.87,60
ORD-101240,2024-01-06,South,Apparel,80.36,7,0.09,562.54,136.58,243
ORD-101617,2024-01-06,Central,Office Supplies,51.85,11,0.02,570.31,47.89,379
ORD-101216,2024-01-06,North,Apparel,75.14,5,0.29,375.68,64.3,63
ORD-101489,2024-01-06,East,Office Supplies,55.75,9,0.27,501.76,68.24,337
ORD-101050,2024-01-07,Central,Groceries,25.06,2,0.03,50.11,3.76,1
ORD-100939,2024-01-07,North,Electronics,578.35,7,0.28,4048.44,751.54,85
ORD-100896,2024-01-07,West,Furniture,234.49,7,0.07,1641.41,,211
ORD-100444,2024-01-07,North,Groceries,34.31,2,0.26,68.62,5.73,58
ORD-100016,2024-01-10,West,Groceries,26.36,3,0.23,79.09,9.93,33
ORD-101441,2024-01-10,North,Furniture,401.29,3,0.28,1203.86,-9.46,118
ORD-100999,2024-01-10,East,Electronics,572.94,1,0.19,572.94,130.47,88
ORD-101295,2024-01-11,North,Furniture,377.16,5,0.12,1885.82,462.04,130
ORD-100607,2024-01-11,South,Electronics,503.35,6,0.22,3020.13,665.11,180
ORD-101679,2024-01-11,South,Groceries,25.5,4,0.12,102.01,10.13,398
ORD-100343,2024-01-11,East,Electronics,498.47,6,0.11,2990.79,839.43,337
ORD-100802,2024-01-12,North,Furniture,369.66,4,0.04,1478.63,308.08,21
ORD-101582,2024-01-12,North,Apparel,85.72,1,0.07,85.72,9.86,301
ORD-101459,2024-01-12,East,Apparel,83.93,2,0.29,167.86,-15.68,259
ORD-101206,2024-01-12,West,Electronics,439.67,5,0.19,2198.33,236.37,315
ORD-100548,2024-01-12,South,Electronics,526.34,10,0.22,5263.4,562.74,141
ORD-101164,2024-01-13,Central,Office Supplies,52.96,7,0.15,370.75,82.79,38
ORD-100716,2024-01-13,South,Apparel,89.49,1,0.06,89.49,15.42,368
ORD-101915,2024-01-13,North,Apparel,92.4,3,0.09,277.2,69.28,163
ORD-101719,2024-01-13,East,Electronics,456.58,9,0.0,4109.21,1417.79,227
ORD-100365,2024-01-14,East,Furniture,409.88,8,0.29,3279.08,-96.12,372
ORD-101685,2024-01-15,West,Furniture,284.09,1,0.0,284.09,85.94,371
ORD-101009,2024-01-15,West,Office Supplies,52.0,6,0.01,312.02,96.79,231
ORD-101014,2024-01-15,South,Office Supplies,31.37,8,0.29,250.99,49.57,383
ORD-100700,2024-01-15,Central,Groceries,31.91,1,0.08,31.91,7.64,291
ORD-101848,2024-01-16,West,Electronics,378.57,1,0.11,378.57,18.1,288
ORD-100448,2024-01-16,East,Furniture,322.85,6,0.03,1937.12,95.1,241
ORD-100295,2024-01-16,South,Groceries,27.71,9,0.12,249.4,47.32,309
ORD-100892,2024-01-17,East,Office Supplies,42.5,9,0.23,382.47,74.97,136
ORD-100711,2024-01-17,South,Apparel,75.97,5,0.04,379.87,60.97,171
ORD-101799,2024-01-17,West,Apparel,56.75,4,0.12,226.99,17.48,140
ORD-100678,2024-01-17,Central,Electronics,552.65,8,0.23,4421.17,-158.6,41
ORD-100577,2024-01-18,West,Electronics,528.17,7,0.08,3697.21,504.02,375
ORD-101310,2024-01-18,Central,Office Supplies,32.39,3,0.07,97.17,13.23,1
ORD-101858,2024-01-18,West,Electronics,382.73,3,0.16,1148.2,178.12,244
ORD-101073,2024-01-19,Central,Electronics,372.64,6,0.2,2235.85,107.65,116
ORD-101664,2024-01-19,East,Office Supplies,35.14,4,0.02,140.57,36.04,56
ORD-101194,2024-01-19,East,Electronics,328.91,6,0.15,1973.43,334.13,343
ORD-100010,2024-01-20,West,Electronics,389.01,9,0.29,3501.07,429.0,166
ORD-100996,2024-01-20,South,Electronics,497.91,6,0.25,2987.48,89.34,390
ORD-101956,2024-01-21,North,Groceries,22.54,5,0.22,112.72,18.81,64
ORD-101391,2024-01-22,West,Apparel,79.68,7,0.25,557.73,34.19,322
ORD-100994,2024-01-22,East,Electronics,495.17,8,0.13,3961.34,947.22,152
ORD-101919,2024-01-22,,Furniture,334.86,11,0.27,3683.45,174.85,338
ORD-101500,2024-01-22,North,Electronics,603.18,5,0.21,3015.88,303.56,101
ORD-100506,2024-01-23,West,Office Supplies,32.72,4,0.17,130.87,18.34,379
ORD-101298,2024-01-23,North,Office Supplies,35.81,11,0.2,393.89,67.12,399
ORD-101163,2024-01-23,South,Furniture,329.81,10,0.17,3298.13,806.18,72
ORD-101901,2024-01-23,Central,Electronics,481.04,8,0.06,3848.29,565.64,156
ORD-100487,2024-01-23,East,Apparel,56.02,10,0.02,560.16,34.07,329
ORD-101146,2024-01-23,North,Electronics,558.59,3,0.07,1675.77,87.19,43
ORD-101990,2024-01-23,West,Electronics,355.3,2,0.09,710.6,199.91,169
ORD-101957,2024-01-24,North,Electronics,488.26,10,0.04,4882.62,334.25,60
ORD-101668,2024-01-24,East,Groceries,20.86,4,0.28,83.46,3.91,350
ORD-100746,2024-01-24,West,Electronics,372.69,1,0.21,372.69,35.05,178
ORD-100655,2024-01-24,South,Electronics,378.92,5,0.06,1894.6,190.27,58
ORD-100350,2024-01-25,West,Electronics,602.66,2,0.27,1205.33,-6.99,366
ORD-101724,2024-01-25,North,Electronics,448.55,8,0.18,3588.38,-92.99,333
ORD-101340,2024-01-25,North,Electronics,590.0,6,0.02,3540.03,792.41,316
ORD-101334,2024-01-25,South,Apparel,85.57,6,0.2,513.4,-9.31,237
ORD-101552,2024-01-25,East,Electronics,579.56,5,0.19,2897.8,370.72,352
ORD-100647,2024-01-26,West,Furniture,227.07,11,0.07,2497.72,649.15,145
ORD-101900,2024-01-26,South,Office Supplies,38.08,11,0.07,418.9,19.0,384
ORD-100605,2024-01-27,South,Electronics,490.31,10,0.13,4903.15,100.96,351
ORD-101635,2024-01-27,South,Electronics,397.82,8,0.01,3182.54,631.03,338
ORD-100560,2024-01-27,Central,Apparel,94.54,2,0.09,189.08,20.02,325
ORD-101921,2024-01-27,North,Electronics,564.17,2,0.16,1128.33,202.7,60
ORD-100930,2024-01-28,East,Office Supplies,55.79,4,0.18,223.16,8.34,248
ORD-101139,2024-01-29,West,Apparel,70.81,11,0.04,778.87,63.21,186
ORD-100876,2024-01-30,South,Electronics,506.33,2,0.26,1012.65,-10.34,321
ORD-100538,2024-01-30,West,Electronics,431.36,8,0.03,3450.86,657.57,21
ORD-101258,2024-01-30,North,Groceries,25.94,5,0.12,129.69,17.68,57
ORD-101379,2024-01-30,West,Electronics,460.79,5,0.05,2303.94,256.3,256
ORD-100926,2024-01-31,South,Office Supplies,50.94,7,0.22,356.6,38.28,347
ORD-101847,2024-01-31,North,Apparel,69.46,7,0.12,486.22,69.99,82
ORD-100288,2024-01-31,East,Electronics,411.75,9,0.1,3705.72,554.77,378
ORD-100304,2024-02-01,West,Apparel,49.6,1,0.23,49.6,9.71,66
ORD-100916,2024-02-01,West,Office Supplies,50.34,10,0.16,503.42,49.34,124
ORD-100788,2024-02-02,Central,Furniture,380.47,10,0.1,3804.73,34.5,196
ORD-100806,2024-02-02,North,Apparel,83.56,9,0.01,752.02,99.48,118
ORD-100294,2024-02-02,South,Office Supplies,49.35,4,0.21,197.39,-7.23,287
ORD-100056,2024-02-03,Central,Office Supplies,43.38,8,0.17,347.04,,225
ORD-100028,2024-02-03,West,Office Supplies,44.58,9,0.29,401.18,67.71,200
ORD-100982,2024-02-04,Central,Office Supplies,51.17,5,0.19,255.83,0.08,391
ORD-100228,2024-02-04,Central,Office Supplies,33.4,9,0.28,300.63,-21.35,383
ORD-100330,2024-02-04,West,Groceries,30.9,1,0.06,30.9,4.21,195
ORD-100991,2024-02-05,West,Furniture,354.44,9,0.05,3189.99,764.07,367
ORD-100878,2024-02-05,East,Electronics,539.44,5,0.05,2697.18,338.8,355
ORD-101576,2024-02-05,West,Apparel,70.73,8,0.04,565.88,73.7,265
ORD-101322,2024-02-06,South,Office Supplies,52.23,2,0.04,104.45,19.17,236
ORD-101496,2024-02-07,East,Office Supplies,40.38,1,0.02,40.38,1.81,310
ORD-100761,2024-02-08,North,Furniture,401.29,4,0.03,1605.15,386.6,313
ORD-101839,2024-02-08,North,Electronics,597.18,5,0.29,2985.88,-269.52,253
ORD-101221,2024-02-08,East,Electronics,383.03,9,0.1,3447.3,671.3,273
ORD-100654,2024-02-08,Central,Furniture,270.64,5,0.1,1353.18,136.28,321
ORD-101624,2024-02-08,East,Electronics,318.95,8,0.24,2551.59,450.81,184
ORD-101996,2024-02-08,West,Electronics,546.51,3,0.09,1639.52,37.54,165
ORD-100131,2024-02-09,East,Groceries,20.57,9,0.27,185.09,-9.82,174
ORD-101937,2024-02-09,North,Apparel,76.61,1,0.08,76.61,23.73,23
ORD-101663,2024-02-09,North,Electronics,582.62,8,0.25,4660.95,192.69,206
ORD-100307,2024-02-09,West,Electronics,407.78,7,0.2,2854.48,-37.38,210
ORD-100033,2024-02-09,Central,Electronics,480.31,5,0.1,2401.55,79.63,399
ORD-100329,2024-02-10,North,Electronics,423.3,11,0.14,4656.29,1148.14,29
ORD-101083,2024-02-10,North,Furniture,227.49,5,0.06,1137.45,264.56,221
ORD-101364,2024-02-10,West,Apparel,91.59,7,0.23,641.14,79.03,390
ORD-101257,2024-02-10,West,Office Supplies,31.1,1,0.27,31.1,0.66,113
ORD-100754,2024-02-10,South,Office Supplies,30.41,11,0.04,334.46,74.73,222
ORD-100455,2024-02-10,North,Apparel,74.99,4,0.02,299.96,82.21,204
ORD-100112,2024-02-10,East,Apparel,85.92,4,0.28,343.66,2.69,81
ORD-101128,2024-02-11,North,Apparel,75.21,1,0.08,75.21,2.66,263
ORD-100157,2024-02-11,North,Electronics,500.7,2,0.06,1001.4,257.53,51
ORD-101564,2024-02-11,East,Electronics,453.03,5,0.2,2265.13,-9.02,256
ORD-101002,2024-02-12,Central,Groceries,27.46,7,0.15,192.22,45.9,166
ORD-101974,2024-02-13,East,Office Supplies,43.71,8,0.19,349.71,-4.84,312
ORD-100133,2024-02-13,West,Electronics,465.49,8,0.25,3723.94,664.48,68
ORD-101411,2024-02-14,Central,Electronics,553.94,6,0.11,3323.67,58.81,331
ORD-101386,2024-02-14,Central,Furniture,267.9,11,0.27,2946.91,-126.53,80
ORD-101433,2024-02-15,South,Furniture,402.5,6,0.14,2414.99,565.87,209
ORD-101028,2024-02-17,East,Office Supplies,53.87,6,0.01,323.2,62.41,193
ORD-100705,2024-02-17,Central,Electronics,445.58,11,0.13,4901.41,751.85,185
ORD-100125,2024-02-17,East,Electronics,328.19,4,0.11,1312.75,112.38,280
ORD-100130,2024-02-17,Central,Furniture,272.93,2,0.19,545.85,119.46,82
ORD-100078,2024-02-17,East,Office Supplies,37.8,3,0.29,113.4,13.66,387
ORD-101671,2024-02-18,South,Furniture,277.34,4,0.29,1109.37,106.98,51
ORD-100979,2024-02-18,North,Apparel,81.63,1,0.19,81.63,10.49,86
ORD-101188,2024-02-18,South,Electronics,511.21,3,0.23,1533.62,1.84,347
ORD-100436,2024-02-19,North,Furniture,384.3,11,0.13,4227.27,229.34,125
ORD-100115,2024-02-20,North,Office Supplies,53.94,2,0.28,107.88,4.4,363
ORD-101543,2024-02-20,North,Office Supplies,42.5,2,0.16,85.01,19.05,108
ORD-100569,2024-02-21,East,Furniture,394.64,11,0.24,4341.04,913.04,251
ORD-101727,2024-02-21,North,Electronics,401.67,6,0.08,2410.0,524.76,65
ORD-101758,2024-02-22,West,Electronics,445.3,6,0.02,2671.82,,291
ORD-100921,2024-02-22,South,Groceries,17.66,6,0.22,105.98,14.4,323
ORD-101454,2024-02-22,East,Office Supplies,46.68,5,0.16,233.42,45.49,56
ORD-100977,2024-02-22,Central,Electronics,423.66,2,0.28,847.32,-20.37,352
ORD-100287,2024-02-22,South,Furniture,326.51,2,0.27,653.03,119.19,61
ORD-100707,2024-02-22,South,Apparel,90.13,7,0.01,630.88,132.54,248
ORD-101630,2024-02-23,North,Electronics,528.34,6,0.24,3170.01,422.73,217
ORD-101896,2024-02-24,Central,Electronics,606.78,10,0.2,6067.79,320.28,87
ORD-101343,2024-02-24,South,Electronics,457.31,2,0.06,914.62,71.99,369
ORD-100128,2024-02-24,West,Apparel,93.92,5,0.18,469.59,-1.34,47
ORD-101764,2024-02-25,North,Furniture,276.62,2,0.14,553.24,144.18,122
ORD-100929,2024-02-26,South,Groceries,18.3,11,0.11,201.34,20.74,337
ORD-100534,2024-02-26,North,Apparel,90.14,4,0.22,360.56,-4.64,281
ORD-101626,2024-02-26,East,Apparel,80.45,7,0.07,563.14,43.79,346
ORD-100227,2024-02-27,East,Electronics,316.4,6,0.05,1898.41,89.62,67
ORD-100596,2024-02-27,North,Groceries,33.52,7,0.2,234.62,4.3,164
ORD-100676,2024-02-28,West,Furniture,244.63,1,0.23,244.63,19.72,286
ORD-100265,2024-02-29,West,Electronics,330.67,2,0.29,661.34,21.36,131
ORD-100423,2024-02-29,South,Furniture,211.28,9,0.29,1901.51,-30.01,23
ORD-101759,2024-02-29,East,Groceries,21.76,11,0.07,239.35,45.33,126
ORD-101160,2024-03-01,South,Office Supplies,47.3,2,0.1,94.6,5.35,394
ORD-101857,2024-03-02,South,Office Supplies,37.19,1,0.18,37.19,4.6,31
ORD-101790,2024-03-02,West,Office Supplies,38.49,9,0.07,346.45,79.64,342
ORD-101627,2024-03-02,South,Furniture,332.43,3,0.11,997.3,287.76,106
ORD-100241,2024-03-02,South,Office Supplies,36.21,5,0.29,181.06,-17.02,157
ORD-101414,2024-03-03,East,Electronics,483.3,8,0.26,3866.4,789.3,171
ORD-100259,2024-03-04,Central,Electronics,376.11,4,0.17,1504.44,359.89,348
ORD-100984,2024-03-04,East,Furniture,350.09,3,0.18,1050.27,,250
ORD-101155,2024-03-04,Central,Electronics,345.56,1,0.27,345.56,,391
ORD-101117,2024-03-04,North,Groceries,19.81,10,0.17,198.07,14.64,242
ORD-100965,2024-03-05,North,Electronics,390.81,7,0.05,2735.64,176.76,34
ORD-101832,2024-03-05,East,Apparel,61.62,8,0.21,492.93,58.69,1
ORD-101422,2024-03-05,West,Office Supplies,46.75,5,0.17,233.73,37.47,193
ORD-100785,2024-03-05,West,Groceries,30.41,3,0.07,91.22,25.15,305
ORD-101317,2024-03-06,West,Apparel,83.62,2,0.1,167.24,0.71,379
ORD-101545,2024-03-06,South,Electronics,581.42,1,0.08,581.42,127.18,278
ORD-100697,2024-03-06,West,Electronics,598.71,3,0.11,1796.14,316.94,368
ORD-100980,2024-03-06,Central,Electronics,472.77,3,0.16,1418.32,101.2,197
ORD-101395,2024-03-07,Central,Furniture,369.39,10,0.2,3693.87,568.62,300
ORD-100547,2024-03-07,West,Groceries,28.38,3,0.17,85.14,7.09,56
ORD-100269,2024-03-07,East,Electronics,469.48,4,0.1,1877.9,125.77,348
ORD-100914,2024-03-08,North,Furniture,265.47,7,0.13,1858.29,491.54,381
ORD-101607,2024-03-09,North,Electronics,384.65,6,0.16,2307.91,202.95,59
ORD-100687,2024-03-09,East,Groceries,20.92,1,0.08,20.92,5.69,352
ORD-100519,2024-03-09,North,Apparel,76.94,1,0.03,76.94,24.67,305
ORD-101643,2024-03-10,Central,Electronics,421.8,7,0.03,2952.57,642.6,111
ORD-101349,2024-03-10,North,Apparel,82.75,6,0.01,496.51,166.37,123
ORD-101653,2024-03-10,West,Electronics,480.4,9,0.2,4323.64,,348
ORD-100454,2024-03-11,South,Groceries,33.8,3,0.06,101.41,13.35,289
ORD-100467,2024-03-11,North,Furniture,239.69,5,0.15,1198.46,41.81,30
ORD-101187,2024-03-12,East,Electronics,397.7,9,0.18,3579.3,395.52,146
ORD-101504,2024-03-12,South,Electronics,558.49,3,0.17,1675.48,386.51,232
ORD-100530,2024-03-12,South,Electronics,423.09,2,0.19,846.18,138.51,348
ORD-100664,2024-03-12,Central,Electronics,381.13,5,0.02,1905.65,203.78,141
ORD-100393,2024-03-13,North,Electronics,461.07,2,0.21,922.14,106.36,59
ORD-100719,2024-03-13,West,Office Supplies,30.81,8,0.01,246.47,52.79,397
ORD-101579,2024-03-14,Central,Electronics,617.36,3,0.02,1852.07,382.62,108
ORD-101047,2024-03-14,East,Electronics,345.26,2,0.12,690.53,86.05,96
ORD-100966,2024-03-15,West,Office Supplies,49.64,2,0.15,99.28,12.8,303
ORD-101763,2024-03-15,South,Office Supplies,46.98,1,0.09,46.98,2.32,275
ORD-100493,2024-03-16,West,Office Supplies,37.06,10,0.27,370.56,17.27,209
ORD-101872,2024-03-16,North,Apparel,70.46,2,0.2,140.91,22.06,139
ORD-101567,2024-03-16,North,Electronics,473.04,3,0.24,1419.12,212.86,202
ORD-101524,2024-03-16,Central,Apparel,65.78,9,0.03,592.01,180.29,322
ORD-100136,2024-03-16,East,Apparel,51.71,4,0.17,206.86,38.4,18
ORD-100624,2024-03-17,South,Apparel,49.51,2,0.1,99.02,14.75,125
ORD-100849,2024-03-18,West,Electronics,562.38,9,0.29,5061.43,288.15,95
ORD-100489,2024-03-18,East,Office Supplies,48.88,6,0.21,293.31,39.86,344
ORD-101180,2024-03-19,West,Apparel,50.8,1,0.13,50.8,2.7,6
ORD-101951,2024-03-19,West,Apparel,96.39,10,0.3,963.87,31.76,28
ORD-100192,2024-03-19,Central,Office Supplies,31.43,7,0.03,219.99,27.82,249
ORD-101757,2024-03-20,West,Groceries,32.99,11,0.16,362.9,26.84,260
ORD-101304,2024-03-21,South,Electronics,542.6,5,0.0,2712.98,766.68,141
ORD-101661,2024-03-21,South,Groceries,32.96,11,0.23,362.58,21.82,150
ORD-100955,2024-03-22,Central,Office Supplies,45.95,4,0.11,183.8,52.59,227
ORD-100895,2024-03-22,North,Office Supplies,49.76,5,0.04,248.8,79.28,242
ORD-100766,2024-03-23,Central,Office Supplies,38.04,3,0.24,114.11,0.54,395
ORD-100268,2024-03-23,East,Groceries,33.55,1,0.22,33.55,5.94,81
ORD-100322,2024-03-24,North,Apparel,91.33,4,0.02,365.31,39.16,7
ORD-100671,2024-03-24,East,Office Supplies,52.33,10,0.1,523.28,124.9,196
ORD-100952,2024-03-24,West,Groceries,25.51,1,0.1,25.51,2.78,152
ORD-101134,2024-03-24,East,Office Supplies,37.22,8,0.01,297.74,83.16,313
ORD-101828,2024-03-24,West,Apparel,79.38,11,0.14,873.16,47.13,269
ORD-100600,2024-03-25,Central,Electronics,482.47,3,0.16,1447.42,273.98,214
ORD-100899,2024-03-25,North,Electronics,334.26,6,0.05,2005.53,112.78,180
ORD-100701,2024-03-25,Central,Electronics,345.62,1,0.16,345.62,31.9,349
ORD-101884,2024-03-26,East,Groceries,33.9,1,0.07,33.9,3.71,88
ORD-101845,2024-03-26,East,Furniture,226.75,9,0.17,2040.76,223.77,72
ORD-100986,2024-03-26,South,Electronics,328.46,1,0.08,328.46,14.91,361
ORD-101553,2024-03-27,Central,Apparel,52.85,3,0.03,158.55,10.85,132
ORD-101539,2024-03-28,East,Furniture,366.0,8,0.03,2928.02,811.69,54
ORD-101199,2024-03-28,West,Electronics,626.78,7,0.15,4387.44,19.24,157
ORD-101396,2024-03-28,South,Electronics,564.86,3,0.17,1694.57,366.95,359
ORD-101660,2024-03-28,West,Apparel,65.29,2,0.11,130.58,29.59,189
ORD-100342,2024-03-29,East,Electronics,588.65,3,0.2,1765.96,-78.67,307
ORD-101289,2024-03-29,South,Office Supplies,52.94,8,0.02,423.53,45.98,166
ORD-100674,2024-03-29,West,Apparel,74.28,11,0.04,817.06,257.1,351
ORD-101637,2024-03-29,North,Apparel,83.42,11,0.24,917.62,131.17,118
ORD-101981,2024-03-30,South,Electronics,619.16,7,0.0,4334.1,520.14,190
ORD-100824,2024-03-31,West,Apparel,66.94,8,0.26,535.56,2.48,291
ORD-101210,2024-03-31,Central,Apparel,50.58,1,0.28,50.58,4.8,371
ORD-100995,2024-04-01,West,Electronics,433.53,6,0.28,2601.17,412.0,156
ORD-101754,2024-04-02,Central,Groceries,25.17,1,0.18,25.17,4.04,82
ORD-100239,2024-04-02,North,Furniture,328.61,8,0.11,2628.91,303.17,137
ORD-101752,2024-04-03,West,Furniture,373.25,1,0.1,373.25,69.62,335
ORD-100598,2024-04-03,West,Groceries,27.55,5,0.13,137.77,0.86,180
ORD-100244,2024-04-03,South,Electronics,460.14,4,0.28,1840.56,7.52,118
ORD-100879,2024-04-04,East,Furniture,269.01,11,0.15,2959.14,617.99,166
ORD-101170,2024-04-04,South,Groceries,34.67,11,0.05,381.34,17.75,36
ORD-100084,2024-04-04,Central,Apparel,94.72,5,0.04,473.6,107.39,221
ORD-101171,2024-04-05,South,Apparel,69.81,5,0.2,349.07,56.75,132
ORD-100191,2024-04-05,South,Electronics,529.71,3,0.26,1589.12,-70.49,156
ORD-101110,2024-04-06,East,Furniture,227.82,10,0.3,2278.16,35.7,372
ORD-100039,2024-04-06,North,Office Supplies,49.36,7,0.25,345.55,29.68,87
ORD-101195,2024-04-07,West,Office Supplies,39.64,8,0.04,317.09,67.62,169
ORD-100457,2024-04-07,South,Groceries,28.8,3,0.27,86.41,-2.82,350
ORD-100657,2024-04-07,West,Furniture,377.89,4,0.15,1511.55,306.54,90
ORD-101466,2024-04-08,West,Electronics,393.6,7,0.06,2755.2,412.42,257
ORD-101416,2024-04-08,North,Office Supplies,40.59,7,0.12,284.16,62.69,366
ORD-100129,2024-04-08,Central,Groceries,34.59,5,0.13,172.95,17.29,130
ORD-101369,2024-04-08,East,Furniture,357.43,1,0.23,357.43,63.94,48
ORD-100474,2024-04-08,East,Office Supplies,47.12,6,0.08,282.73,36.56,280
ORD-100957,2024-04-08,North,Groceries,18.82,5,0.2,94.09,10.96,386
ORD-100742,2024-04-08,North,Groceries,31.29,1,0.05,31.29,1.04,301
ORD-100340,2024-04-08,North,Furniture,281.33,2,0.05,562.67,144.39,70
ORD-100672,2024-04-09,West,Electronics,428.93,3,0.3,1286.79,-15.63,58
ORD-100098,2024-04-09,Central,Electronics,575.8,6,0.14,3454.78,75.49,232
ORD-100919,2024-04-09,Central,Furniture,271.51,8,0.22,2172.08,-129.65,54
ORD-101584,2024-04-09,North,Apparel,72.47,10,0.24,724.72,137.47,77
ORD-101984,2024-04-10,North,Furniture,276.54,3,0.18,829.62,11.3,182
ORD-101234,2024-04-10,West,Electronics,425.91,6,0.03,2555.44,656.95,327
ORD-100781,2024-04-10,West,Apparel,97.72,3,0.05,293.17,62.03,143
ORD-101127,2024-04-10,South,Office Supplies,28.15,5,0.18,140.76,3.78,376
ORD-101336,2024-04-10,Central,Electronics,449.64,5,0.13,2248.19,131.18,82
ORD-101993,2024-04-11,East,Furniture,318.91,2,0.04,637.83,88.46,354
ORD-100615,2024-04-11,North,Apparel,60.12,9,0.19,541.04,37.05,333
ORD-101067,2024-04-12,Central,Apparel,60.08,1,0.18,60.08,5.38,189
ORD-100568,2024-04-14,East,Apparel,58.51,2,0.21,117.02,4.96,242
ORD-100599,2024-04-14,South,Furniture,309.75,8,0.12,2478.0,642.69,58
ORD-100025,2024-04-15,South,Electronics,506.9,1,0.15,506.9,6.98,357
ORD-101714,2024-04-15,Central,Office Supplies,45.55,4,0.0,182.2,55.17,92
ORD-101716,2024-04-16,East,Furniture,365.38,9,0.08,3288.4,338.32,339
ORD-100933,2024-04-18,West,Electronics,393.54,3,0.29,1180.62,66.83,115
ORD-101129,2024-04-18,North,Groceries,19.54,4,0.19,78.17,15.01,140
ORD-100983,2024-04-18,North,Electronics,421.01,11,0.25,4631.12,-153.46,103
ORD-100243,2024-04-19,North,Electronics,397.31,1,0.11,397.31,38.26,286
ORD-100823,2024-04-19,East,Electronics,369.81,9,0.22,3328.25,229.69,312
ORD-101254,2024-04-19,Central,Apparel,93.72,6,0.25,562.33,37.82,312
ORD-101220,2024-04-19,South,Electronics,455.07,5,0.29,2275.33,37.43,216
ORD-101204,2024-04-20,South,Apparel,56.21,1,0.01,56.21,4.52,60
ORD-100770,2024-04-20,East,Groceries,31.52,3,0.03,94.57,4.26,201
ORD-101088,2024-04-20,West,Electronics,424.82,6,0.16,2548.9,586.59,132
ORD-100501,2024-04-20,Central,Office Supplies,42.19,6,0.23,253.15,-12.49,35
ORD-101886,2024-04-20,North,Electronics,449.06,3,0.22,1347.19,314.3,32
ORD-100651,2024-04-21,South,Electronics,455.14,4,0.28,1820.58,78.88,73
ORD-101437,2024-04-21,,Electronics,413.97,9,0.23,3725.75,24.36,159
ORD-100985,2024-04-21,Central,Electronics,430.35,9,0.22,3873.15,25.14,195
ORD-101811,2024-04-21,Central,Apparel,63.0,3,0.11,189.01,25.51,355
ORD-101722,2024-04-21,South,Electronics,446.79,10,0.14,4467.94,704.87,358
ORD-100002,2024-04-22,North,Electronics,556.56,1,0.08,556.56,39.41,246
ORD-100122,2024-04-22,West,Furniture,300.65,10,0.21,3006.47,-83.77,19
ORD-101397,2024-04-22,North,Apparel,56.62,2,0.26,113.24,15.28,309
ORD-101223,2024-04-22,North,Electronics,360.97,9,0.21,3248.73,290.02,78
ORD-101692,2024-04-24,Central,Apparel,92.73,2,0.22,185.45,-0.0,204
ORD-100841,2024-04-24,East,Office Supplies,37.32,2,0.04,74.64,16.46,118
ORD-101276,2024-04-24,East,Furniture,254.13,7,0.26,1778.94,-70.57,288
ORD-101980,2024-04-25,East,Groceries,34.45,3,0.08,103.36,17.07,299
ORD-100729,2024-04-25,South,Apparel,63.64,3,0.11,190.91,50.39,395
ORD-100315,2024-04-26,West,Electronics,439.76,11,0.16,4837.34,1086.36,286
ORD-101596,2024-04-26,North,Furniture,261.32,1,0.05,261.32,36.38,191
ORD-100254,2024-04-27,North,Electronics,551.79,9,0.21,4966.14,757.21,59
ORD-101958,2024-04-27,North,Furniture,286.6,5,0.13,1432.99,307.77,48
ORD-100155,2024-04-28,North,Furniture,210.78,11,0.29,2318.61,16.32,396
ORD-100445,2024-04-28,East,Furniture,266.81,6,0.01,1600.88,89.29,284
ORD-100371,2024-04-28,Central,Electronics,629.06,5,0.16,3145.32,-75.91,156
ORD-100478,2024-04-29,East,Groceries,27.53,5,0.08,137.65,9.51,45
